ReferenceContrat;numcompteur;Ancienindex;Nouvelindex;consommation;datereleve;periode;nombrejours;categorie
24343018;170809-0058;5005;5108;103;25/02/2021;202104;60;PROD
24343022;24343022-int;2329;2602;273;25/02/2021;202104;60;DOM
24343023;170809-0261;5327;5479;152;25/02/2021;202104;60;DOM
24343025;170809-0008;7322;7720;398;25/02/2021;202104;60;DOM
24343026;150303-0142;683;683;0;25/02/2021;202104;60;DOM
24343027;150303-0065;8073;8466;393;25/02/2021;202104;60;DOM
24343028;150303-0073;4269;4452;183;25/02/2021;202104;60;DOM
24343030;37219579663-8;6;7;1;25/02/2021;202104;60;DOM
24343033;24343033-int;2020;2187;167;25/02/2021;202104;60;DOM
24343034;170809-0103;9830;10566;736;25/02/2021;202104;60;DOM
24343040;170809-0355;2359;2589;230;25/02/2021;202104;60;DOM
24343041;170809-0210;2256;2300;44;25/02/2021;202104;60;PROD
24343042;24343042-int;19725;19725;0;25/02/2021;202104;60;PROD
24343043;24343043-int;866;901;35;25/02/2021;202104;60;DOM
24343046;170809-0209;3893;4280;387;25/02/2021;202104;60;DOM
24343047;24343047-int;2366;2848;482;25/02/2021;202104;60;DOM
24343048;170809-0219;5562;6050;488;25/02/2021;202104;60;DOM
24343049;170809-0183;2892;3024;132;25/02/2021;202104;60;DOM
24343050;170809-0064;6882;7398;516;25/02/2021;202104;60;DOM
24343051;24343051-int;340;376;36;25/02/2021;202104;60;DOM
24343053;24343053-int;195;222;27;25/02/2021;202104;60;DOM
24343055;24343055-int;173;295;122;25/02/2021;202104;60;DOM
24343056;24343056-int;3;5;2;25/02/2021;202104;60;DOM
24343057;24343057-int;1313;1471;158;25/02/2021;202104;60;DOM
24343058;24343058-int;794;1000;206;25/02/2021;202104;60;DOM
24343059;37219579614-1;36;66;30;25/02/2021;202104;60;DOM
24343060;24343060-int;1477;1717;240;25/02/2021;202104;60;DOM
24343062;37219563329-4;8;14;6;25/02/2021;202104;60;DOM
24343063;24343063-int;73;102;29;25/02/2021;202104;60;DOM
24343064;24343064-int;937;953;16;25/02/2021;202104;60;DOM
24343065;24343065-int;367;683;316;25/02/2021;202104;60;DOM
24343066;24343066-int;918;977;59;25/02/2021;202104;60;DOM
24343067;1M05201300849;1946;2316;370;25/02/2021;202104;60;DOM
24343068;24343068-int;315;350;35;25/02/2021;202104;60;DOM
24343069;24343069-int;155;199;44;25/02/2021;202104;60;DOM
24343071;24343071-int;1068;1335;267;25/02/2021;202104;60;DOM
24343072;24343072-int;1236;1446;210;25/02/2021;202104;60;DOM
24343074;24343074-int;181;208;27;25/02/2021;202104;60;DOM
24343075;24343075-int;217;279;62;25/02/2021;202104;60;DOM
24344001;37219565126-2;217;419;202;25/02/2021;202104;60;DOM
24344002;37219565290-6;24;34;10;25/02/2021;202104;60;DOM
24344003;37219563600-8;77;109;32;25/02/2021;202104;60;DOM
24344004;37219563659-4;74;117;43;25/02/2021;202104;60;DOM
24344005;37219566900-9;11;15;4;25/02/2021;202104;60;DOM
24344006;37219566827-4;31;41;10;25/02/2021;202104;60;DOM
24344007;37219566975-1;37;62;25;25/02/2021;202104;60;DOM
24344008;37219573799-6;261;357;96;25/02/2021;202104;60;DOM
24344009;37219566835-7;61;164;103;25/02/2021;202104;60;DOM
24344010;37219564384-8;26;43;17;25/02/2021;202104;60;DOM
24344011;37219565993-5;97;168;71;25/02/2021;202104;60;DOM
24344012;37219566090-9;627;798;171;25/02/2021;202104;60;DOM
24344013;37219566108-9;44;69;25;25/02/2021;202104;60;DOM
24344015;37219563386-4;5;13;8;25/02/2021;202104;60;DOM
24344016;37219574805-0;20;25;5;25/02/2021;202104;60;DOM
24344017;37219566124-6;1995;2595;600;25/02/2021;202104;60;DOM
24344018;37219573583-4;252;441;189;25/02/2021;202104;60;DOM
24344019;37219573997-6;5;19;14;25/02/2021;202104;60;DOM
24344020;37219574870-4;7;16;9;25/02/2021;202104;60;DOM
24344021;37219565712-9;47;77;30;25/02/2021;202104;60;DOM
24344022;37219565779-8;84;102;18;25/02/2021;202104;60;DOM
24344023;37219565977-8;83;119;36;25/02/2021;202104;60;DOM
24344024;37219565282-3;7;11;4;25/02/2021;202104;60;DOM
24344025;37219565225-2;31;37;6;25/02/2021;202104;60;DOM
24344026;37219574888-6;6;10;4;25/02/2021;202104;60;DOM
24344027;37219565613-9;52;81;29;25/02/2021;202104;60;DOM
24344028;37219564640-3;347;577;230;25/02/2021;202104;60;DOM
24344029;37219563733-7;9;14;5;25/02/2021;202104;60;DOM
24344031;37219565217-9;115;384;269;25/02/2021;202104;60;DOM
24344032;37219574011-5;21;31;10;25/02/2021;202104;60;DOM
24344033;37219565209-6;33;49;16;25/02/2021;202104;60;DOM
24344034;37219573849-9;18;33;15;25/02/2021;202104;60;DOM
24344035;37219563493-8;14;21;7;25/02/2021;202104;60;DOM
24344036;37219574847-2;84;110;26;25/02/2021;202104;60;DOM
24344037;37219566074-3;532;754;222;25/02/2021;202104;60;DOM
24344038;37219563436-7;22;35;13;25/02/2021;202104;60;DOM
24344039;37219574854-8;15;22;7;25/02/2021;202104;60;DOM
24344040;37219574052-9;14;32;18;25/02/2021;202104;60;DOM
24344041;37219574201-2;16;27;11;25/02/2021;202104;60;DOM
24344042;37219573781-4;66;94;28;25/02/2021;202104;60;DOM
24344043;37219566165-9;728;1007;279;25/02/2021;202104;60;DOM
24344044;37219564657-7;82;126;44;25/02/2021;202104;60;DOM
24344045;37219574797-9;73;89;16;25/02/2021;202104;60;DOM
24344046;37219574219-4;383;726;343;25/02/2021;202104;60;DOM
24344047;37219574730-0;54;93;39;25/02/2021;202104;60;DOM
24344049;37219574268-1;320;631;311;25/02/2021;202104;60;DOM
24344050;37219574318-0;13;16;3;25/02/2021;202104;60;DOM
24344051;37219573625-3;61;86;25;25/02/2021;202104;60;DOM
24344052;37219566025-5;330;421;91;25/02/2021;202104;60;DOM
24344053;37219574797-9;38;67;29;25/02/2021;202104;60;DOM
24344054;37219576588-4;31;43;12;25/02/2021;202104;60;DOM
24344055;37219563428-4;6;8;2;25/02/2021;202104;60;DOM
24344056;37219573310-2;30;42;12;25/02/2021;202104;60;DOM
24344057;37219574904-1;25;33;8;25/02/2021;202104;60;DOM
24344058;24344058-int;114;246;132;25/02/2021;202104;60;DOM
24344059;37219563527-3;123;400;277;25/02/2021;202104;60;DOM
24344060;37219573575-0;284;508;224;25/02/2021;202104;60;DOM
24344061;37219565118-9;84;111;27;25/02/2021;202104;60;DOM
24344062;37219575323-3;22;31;9;25/02/2021;202104;60;DOM
24344063;37219540866-7;338;526;188;25/02/2021;202104;60;DOM
24344064;37219574862-1;21;45;24;25/02/2021;202104;60;DOM
24344065;37219573559-4;1050;1795;745;25/02/2021;202104;60;DOM
24344066;37219570340-2;0;0;0;25/02/2021;202104;60;DOM
24344067;37219546453-9;25;25;0;25/02/2021;202104;60;PROD
24344068;37219566082-6;34;47;13;25/02/2021;202104;60;DOM
24344069;37219574896-9;492;757;265;25/02/2021;202104;60;DOM
24344070;37219571140-5;11;18;7;25/02/2021;202104;60;DOM
24344071;37219565894-5;36;50;14;25/02/2021;202104;60;DOM
24344072;37219567668-1;72;105;33;25/02/2021;202104;60;DOM
24344073;37219566934-8;132;180;48;25/02/2021;202104;60;DOM
24344074;37219565332-6;8;10;2;25/02/2021;202104;60;DOM
24344075;37219566949-1;35;49;14;25/02/2021;202104;60;DOM
24344077;37219571611-5;2;3;1;25/02/2021;202104;60;DOM
24344078;37219571652-9;2;5;3;25/02/2021;202104;60;DOM
24344079;37219569730-7;111;335;224;25/02/2021;202104;60;DOM
24344080;37219571546-3;28;52;24;25/02/2021;202104;60;DOM
24344081;37219570704-9;25;25;0;25/02/2021;202104;60;DOM
24344082;37219571603-2;2;2;0;25/02/2021;202104;60;DOM
24344083;37219569110-0;6;12;6;25/02/2021;202104;60;DOM
24344084;37219573195-7;182;400;218;25/02/2021;202104;60;DOM
24344085;37219571045-2;5;8;3;25/02/2021;202104;60;DOM
24344087;37219569557-4;6;115;109;25/02/2021;202104;60;DOM
24344088;37219571694-1;3;6;3;25/02/2021;202104;60;DOM
24344089;37219574276-4;7;29;22;25/02/2021;202104;60;DOM
24344090;37219565340-9;33;73;40;25/02/2021;202104;60;DOM
24344094;37219569714-1;10;17;7;25/02/2021;202104;60;DOM
24344095;37219573229-4;45;62;17;25/02/2021;202104;60;DOM
24344099;37219565324-3;13;19;6;25/02/2021;202104;60;DOM
24344104;14254328165;3215;4083;868;25/02/2021;202104;60;PROD
11001001;11001001-int;0;88;88;25/02/2021;202104;60;DOM
11001002;11001002-int;0;88;88;25/02/2021;202104;60;DOM
11001003;11001003-int;0;24;24;25/02/2021;202104;60;DOM
11001004;11001004-int;0;24;24;25/02/2021;202104;60;DOM
11001005;11001005-int;0;24;24;25/02/2021;202104;60;DOM
11001006;11001006-int;0;24;24;25/02/2021;202104;60;DOM
11001008;11001008-int;0;24;24;25/02/2021;202104;60;DOM
11001010;11001010-int;0;88;88;25/02/2021;202104;60;DOM
11001011;11001011-int;0;88;88;25/02/2021;202104;60;DOM
11001013;11001013-int;0;24;24;25/02/2021;202104;60;DOM
11001014;11001014-int;0;24;24;25/02/2021;202104;60;DOM
11001015;11001015-int;0;24;24;25/02/2021;202104;60;DOM
11001016;11001016-int;0;24;24;25/02/2021;202104;60;DOM
11001017;11001017-int;0;24;24;25/02/2021;202104;60;DOM
11101005;11101005-int;0;24;24;25/02/2021;202104;60;DOM
11101007;11101007-int;0;24;24;25/02/2021;202104;60;DOM
11101008;11101008-int;0;24;24;25/02/2021;202104;60;DOM
11101015;11101015-int;0;24;24;25/02/2021;202104;60;DOM
11101017;11101017-int;0;24;24;25/02/2021;202104;60;DOM
11101020;11101020-int;0;24;24;25/02/2021;202104;60;DOM
11101023;11101023-int;0;44;44;25/02/2021;202104;60;DOM
11102002;11102002-int;0;24;24;25/02/2021;202104;60;DOM
11102006;11102006-int;0;44;44;25/02/2021;202104;60;DOM
11102009;11102009-int;0;24;24;25/02/2021;202104;60;DOM
11102012;11102012-int;0;24;24;25/02/2021;202104;60;DOM
11102018;11102018-int;0;24;24;25/02/2021;202104;60;DOM
11103001;11103001-int;0;24;24;25/02/2021;202104;60;DOM
11103002;11103002-int;0;24;24;25/02/2021;202104;60;DOM
11103003;11103003-int;0;44;44;25/02/2021;202104;60;DOM
11103012;11103012-int;0;24;24;25/02/2021;202104;60;DOM
11103022;11103022-int;0;24;24;25/02/2021;202104;60;DOM
11103023;11103023-int;0;24;24;25/02/2021;202104;60;DOM
11103024;11103024-int;0;24;24;25/02/2021;202104;60;DOM
11107002;11107002-int;0;24;24;25/02/2021;202104;60;DOM
11108014;11108014-int;0;88;88;25/02/2021;202104;60;DOM
11109001;11109001-int;0;24;24;25/02/2021;202104;60;DOM
11110003;11110003-int;0;24;24;25/02/2021;202104;60;DOM
11112001;11112001-int;0;24;24;25/02/2021;202104;60;DOM
11112005;11112005-int;0;24;24;25/02/2021;202104;60;DOM
11112009;11112009-int;0;24;24;25/02/2021;202104;60;DOM
11112012;11112012-int;0;24;24;25/02/2021;202104;60;DOM
11112013;11112013-int;0;24;24;25/02/2021;202104;60;DOM
11112014;11112014-int;0;24;24;25/02/2021;202104;60;DOM
11112015;11112015-int;0;24;24;25/02/2021;202104;60;DOM
11112016;11112016-int;0;24;24;25/02/2021;202104;60;DOM
11112017;11112017-int;0;24;24;25/02/2021;202104;60;DOM
11114001;11114001-int;0;24;24;25/02/2021;202104;60;DOM
11114002;11114002-int;0;44;44;25/02/2021;202104;60;DOM
11117001;11117001-int;0;24;24;25/02/2021;202104;60;DOM
11117002;11117002-int;0;24;24;25/02/2021;202104;60;DOM
11117006;11117006-int;0;24;24;25/02/2021;202104;60;DOM
11117008;11117008-int;0;24;24;25/02/2021;202104;60;DOM
11117009;11117009-int;0;24;24;25/02/2021;202104;60;DOM
11117010;11117010-int;0;24;24;25/02/2021;202104;60;DOM
11117020;11117020-int;0;24;24;25/02/2021;202104;60;DOM
11117021;11117021-int;0;24;24;25/02/2021;202104;60;DOM
11117022;11117022-int;0;24;24;25/02/2021;202104;60;DOM
11117023;11117023-int;0;24;24;25/02/2021;202104;60;DOM
11117024;11117024-int;0;24;24;25/02/2021;202104;60;DOM
11117026;11117026-int;0;24;24;25/02/2021;202104;60;DOM
11117027;11117027-int;0;24;24;25/02/2021;202104;60;DOM
11117028;11117028-int;0;24;24;25/02/2021;202104;60;DOM
11117029;11117029-int;0;24;24;25/02/2021;202104;60;DOM
11117031;11117031-int;0;24;24;25/02/2021;202104;60;DOM
11117033;11117033-int;0;24;24;25/02/2021;202104;60;DOM
11117034;11117034-int;0;24;24;25/02/2021;202104;60;DOM
11117035;11117035-int;0;24;24;25/02/2021;202104;60;DOM
11117036;11117036-int;0;24;24;25/02/2021;202104;60;DOM
11117037;11117037-int;0;24;24;25/02/2021;202104;60;DOM
11117041;11117041-int;0;24;24;25/02/2021;202104;60;DOM
11117044;11117044-int;0;24;24;25/02/2021;202104;60;DOM
11117045;11117045-int;0;24;24;25/02/2021;202104;60;DOM
11117046;11117046-int;0;24;24;25/02/2021;202104;60;DOM
11117047;11117047-int;0;24;24;25/02/2021;202104;60;DOM
11117048;11117048-int;0;24;24;25/02/2021;202104;60;DOM
11119001;11119001-int;0;88;88;25/02/2021;202104;60;DOM
11119002;11119002-int;0;88;88;25/02/2021;202104;60;DOM
11119003;11119003-int;0;88;88;25/02/2021;202104;60;DOM
11119005;11119005-int;0;24;24;25/02/2021;202104;60;DOM
11119006;11119006-int;0;24;24;25/02/2021;202104;60;DOM
11119007;11119007-int;0;24;24;25/02/2021;202104;60;DOM
11119008;11119008-int;0;24;24;25/02/2021;202104;60;DOM
11119009;11119009-int;0;24;24;25/02/2021;202104;60;DOM
11119010;11119010-int;0;24;24;25/02/2021;202104;60;DOM
11119011;11119011-int;0;24;24;25/02/2021;202104;60;DOM
11119014;11119014-int;0;24;24;25/02/2021;202104;60;DOM
11119015;11119015-int;0;24;24;25/02/2021;202104;60;DOM
11119019;11119019-int;0;24;24;25/02/2021;202104;60;DOM
11119020;11119020-int;0;24;24;25/02/2021;202104;60;DOM
11119021;11119021-int;0;24;24;25/02/2021;202104;60;DOM
11119023;11119023-int;0;24;24;25/02/2021;202104;60;DOM
11119024;11119024-int;0;24;24;25/02/2021;202104;60;DOM
11119028;11119028-int;0;24;24;25/02/2021;202104;60;DOM
11119029;11119029-int;0;24;24;25/02/2021;202104;60;DOM
11119031;11119031-int;0;24;24;25/02/2021;202104;60;DOM
11119032;11119032-int;0;24;24;25/02/2021;202104;60;DOM
11119033;11119033-int;0;24;24;25/02/2021;202104;60;DOM
11119034;11119034-int;0;24;24;25/02/2021;202104;60;DOM
11119035;11119035-int;0;24;24;25/02/2021;202104;60;DOM
11119037;11119037-int;0;24;24;25/02/2021;202104;60;DOM
11119038;11119038-int;0;24;24;25/02/2021;202104;60;DOM
11119039;11119039-int;0;24;24;25/02/2021;202104;60;DOM
11123001;11123001-int;0;24;24;25/02/2021;202104;60;DOM
11123004;11123004-int;0;24;24;25/02/2021;202104;60;DOM
11123007;11123007-int;0;24;24;25/02/2021;202104;60;DOM
11123009;11123009-int;0;24;24;25/02/2021;202104;60;DOM
11123010;11123010-int;0;24;24;25/02/2021;202104;60;DOM
11123011;11123011-int;0;24;24;25/02/2021;202104;60;DOM
11124002;11124002-int;0;24;24;25/02/2021;202104;60;DOM
11124003;11124003-int;0;24;24;25/02/2021;202104;60;DOM
11124004;11124004-int;0;24;24;25/02/2021;202104;60;DOM
11124006;11124006-int;0;24;24;25/02/2021;202104;60;DOM
11124007;11124007-int;0;24;24;25/02/2021;202104;60;DOM
11124008;11124008-int;0;24;24;25/02/2021;202104;60;DOM
11124010;11124010-int;0;24;24;25/02/2021;202104;60;DOM
11124011;11124011-int;0;24;24;25/02/2021;202104;60;DOM
11124012;11124012-int;0;24;24;25/02/2021;202104;60;DOM
11124016;11124016-int;0;88;88;25/02/2021;202104;60;DOM
11124017;11124017-int;0;24;24;25/02/2021;202104;60;DOM
11124018;11124018-int;0;24;24;25/02/2021;202104;60;DOM
11124019;11124019-int;0;24;24;25/02/2021;202104;60;DOM
11124021;11124021-int;0;24;24;25/02/2021;202104;60;DOM
11124022;11124022-int;0;24;24;25/02/2021;202104;60;DOM
11124023;11124023-int;0;24;24;25/02/2021;202104;60;DOM
11124024;11124024-int;0;24;24;25/02/2021;202104;60;DOM
11124025;11124025-int;0;24;24;25/02/2021;202104;60;DOM
11124028;11124028-int;0;24;24;25/02/2021;202104;60;DOM
11124029;11124029-int;0;24;24;25/02/2021;202104;60;DOM
11124046;11124046-int;0;24;24;25/02/2021;202104;60;DOM
11124053;11124053-int;0;44;44;25/02/2021;202104;60;DOM
11124055;11124055-int;0;24;24;25/02/2021;202104;60;DOM
11124056;11124056-int;0;24;24;25/02/2021;202104;60;DOM
11124060;11124060-int;0;24;24;25/02/2021;202104;60;DOM
11124061;11124061-int;0;24;24;25/02/2021;202104;60;DOM
11124062;11124062-int;0;24;24;25/02/2021;202104;60;DOM
11124071;11124071-int;0;44;44;25/02/2021;202104;60;DOM
11124072;11124072-int;0;44;44;25/02/2021;202104;60;DOM
11124073;11124073-int;0;44;44;25/02/2021;202104;60;DOM
11124074;11124074-int;0;88;88;25/02/2021;202104;60;DOM
11124075;11124075-int;0;24;24;25/02/2021;202104;60;DOM
11124077;11124077-int;0;24;24;25/02/2021;202104;60;DOM
11124079;11124079-int;0;88;88;25/02/2021;202104;60;DOM
11124081;11124081-int;0;88;88;25/02/2021;202104;60;DOM
11124082;11124082-int;0;24;24;25/02/2021;202104;60;DOM
11124083;11124083-int;0;24;24;25/02/2021;202104;60;DOM
11124086;11124086-int;0;24;24;25/02/2021;202104;60;DOM
11124087;11124087-int;0;24;24;25/02/2021;202104;60;DOM
11124090;11124090-int;0;24;24;25/02/2021;202104;60;DOM
11124092;11124092-int;0;24;24;25/02/2021;202104;60;DOM
11201012;11201012-int;0;24;24;25/02/2021;202104;60;DOM
11201013;11201013-int;0;24;24;25/02/2021;202104;60;DOM
11201014;11201014-int;0;24;24;25/02/2021;202104;60;DOM
11201015;11201015-int;0;24;24;25/02/2021;202104;60;DOM
11201016;11201016-int;0;24;24;25/02/2021;202104;60;DOM
11201017;11201017-int;0;24;24;25/02/2021;202104;60;DOM
11201018;11201018-int;0;24;24;25/02/2021;202104;60;DOM
11201019;11201019-int;0;24;24;25/02/2021;202104;60;DOM
11201020;11201020-int;0;24;24;25/02/2021;202104;60;DOM
11201023;11201023-int;0;24;24;25/02/2021;202104;60;DOM
11201024;11201024-int;0;24;24;25/02/2021;202104;60;DOM
11201025;11201025-int;0;24;24;25/02/2021;202104;60;DOM
11201026;11201026-int;0;24;24;25/02/2021;202104;60;DOM
11201027;11201027-int;0;24;24;25/02/2021;202104;60;DOM
11201028;11201028-int;0;24;24;25/02/2021;202104;60;DOM
11201029;11201029-int;0;24;24;25/02/2021;202104;60;DOM
11201030;11201030-int;0;24;24;25/02/2021;202104;60;DOM
11201031;11201031-int;0;24;24;25/02/2021;202104;60;DOM
11201032;11201032-int;0;24;24;25/02/2021;202104;60;DOM
11203001;11203001-int;0;24;24;25/02/2021;202104;60;DOM
11203002;11203002-int;0;24;24;25/02/2021;202104;60;DOM
11203003;11203003-int;0;24;24;25/02/2021;202104;60;DOM
11203008;11203008-int;0;24;24;25/02/2021;202104;60;DOM
11203012;11203012-int;0;24;24;25/02/2021;202104;60;DOM
11203015;11203015-int;0;24;24;25/02/2021;202104;60;DOM
11204001;11204001-int;0;88;88;25/02/2021;202104;60;DOM
11204005;11204005-int;0;24;24;25/02/2021;202104;60;DOM
11206004;11206004-int;0;24;24;25/02/2021;202104;60;DOM
11207002;11207002-int;0;24;24;25/02/2021;202104;60;DOM
11214003;11214003-int;0;24;24;25/02/2021;202104;60;DOM
11214008;11214008-int;0;24;24;25/02/2021;202104;60;DOM
11214011;11214011-int;0;88;88;25/02/2021;202104;60;DOM
11214023;11214023-int;0;24;24;25/02/2021;202104;60;DOM
11220002;11220002-int;0;24;24;25/02/2021;202104;60;DOM
11220003;11220003-int;0;24;24;25/02/2021;202104;60;DOM
11220004;11220004-int;0;24;24;25/02/2021;202104;60;DOM
11220005;11220005-int;0;24;24;25/02/2021;202104;60;DOM
11220007;11220007-int;0;24;24;25/02/2021;202104;60;DOM
11220008;11220008-int;0;24;24;25/02/2021;202104;60;DOM
11220011;11220011-int;0;24;24;25/02/2021;202104;60;DOM
11220012;11220012-int;0;24;24;25/02/2021;202104;60;DOM
11220014;11220014-int;0;24;24;25/02/2021;202104;60;DOM
11220015;11220015-int;0;24;24;25/02/2021;202104;60;DOM
11220018;11220018-int;0;24;24;25/02/2021;202104;60;DOM
11220019;11220019-int;0;24;24;25/02/2021;202104;60;DOM
11220020;11220020-int;0;24;24;25/02/2021;202104;60;DOM
11220022;11220022-int;0;24;24;25/02/2021;202104;60;DOM
11220030;11220030-int;0;24;24;25/02/2021;202104;60;DOM
11220034;11220034-int;0;24;24;25/02/2021;202104;60;DOM
11224002;11224002-int;0;24;24;25/02/2021;202104;60;DOM
11224004;11224004-int;0;24;24;25/02/2021;202104;60;DOM
11224006;11224006-int;0;24;24;25/02/2021;202104;60;DOM
11224009;11224009-int;0;24;24;25/02/2021;202104;60;DOM
11228001;11228001-int;0;24;24;25/02/2021;202104;60;DOM
11228002;11228002-int;0;24;24;25/02/2021;202104;60;DOM
11228003;11228003-int;0;24;24;25/02/2021;202104;60;DOM
11228004;11228004-int;0;24;24;25/02/2021;202104;60;DOM
11228005;11228005-int;0;24;24;25/02/2021;202104;60;DOM
11228006;11228006-int;0;24;24;25/02/2021;202104;60;DOM
11228007;11228007-int;0;24;24;25/02/2021;202104;60;DOM
11228008;11228008-int;0;24;24;25/02/2021;202104;60;DOM
11228009;11228009-int;0;24;24;25/02/2021;202104;60;DOM
11228010;11228010-int;0;24;24;25/02/2021;202104;60;DOM
11228011;11228011-int;0;24;24;25/02/2021;202104;60;DOM
11229001;11229001-int;0;24;24;25/02/2021;202104;60;DOM
11229002;11229002-int;0;24;24;25/02/2021;202104;60;DOM
11229003;11229003-int;0;24;24;25/02/2021;202104;60;DOM
11229004;11229004-int;0;24;24;25/02/2021;202104;60;DOM
11229005;11229005-int;0;24;24;25/02/2021;202104;60;DOM
11229006;11229006-int;0;24;24;25/02/2021;202104;60;DOM
11229007;11229007-int;0;24;24;25/02/2021;202104;60;DOM
11229008;11229008-int;0;24;24;25/02/2021;202104;60;DOM
11229009;11229009-int;0;24;24;25/02/2021;202104;60;DOM
11229010;11229010-int;0;24;24;25/02/2021;202104;60;DOM
11229011;11229011-int;0;24;24;25/02/2021;202104;60;DOM
11229012;11229012-int;0;24;24;25/02/2021;202104;60;DOM
11229013;11229013-int;0;24;24;25/02/2021;202104;60;DOM
11229014;11229014-int;0;24;24;25/02/2021;202104;60;DOM
11229015;11229015-int;0;24;24;25/02/2021;202104;60;DOM
11229016;11229016-int;0;24;24;25/02/2021;202104;60;DOM
11229017;11229017-int;0;24;24;25/02/2021;202104;60;DOM
11229018;11229018-int;0;24;24;25/02/2021;202104;60;DOM
11229019;11229019-int;0;24;24;25/02/2021;202104;60;DOM
11229020;11229020-int;0;24;24;25/02/2021;202104;60;DOM
11301001;11301001-int;0;24;24;25/02/2021;202104;60;DOM
11303005;11303005-int;0;24;24;25/02/2021;202104;60;DOM
11304001;11304001-int;0;24;24;25/02/2021;202104;60;DOM
11304003;11304003-int;0;24;24;25/02/2021;202104;60;DOM
11501001;11501001-int;0;24;24;25/02/2021;202104;60;DOM
11501002;11501002-int;0;24;24;25/02/2021;202104;60;DOM
11501005;11501005-int;0;24;24;25/02/2021;202104;60;DOM
11501006;11501006-int;0;24;24;25/02/2021;202104;60;DOM
11501007;11501007-int;0;24;24;25/02/2021;202104;60;DOM
11501008;11501008-int;0;24;24;25/02/2021;202104;60;DOM
11501009;11501009-int;0;24;24;25/02/2021;202104;60;DOM
11502001;11502001-int;0;88;88;25/02/2021;202104;60;DOM
11502002;11502002-int;0;88;88;25/02/2021;202104;60;DOM
11502003;11502003-int;0;88;88;25/02/2021;202104;60;DOM
11502004;11502004-int;0;88;88;25/02/2021;202104;60;DOM
11503001;11503001-int;0;24;24;25/02/2021;202104;60;DOM
11503002;11503002-int;0;24;24;25/02/2021;202104;60;DOM
11503004;11503004-int;0;24;24;25/02/2021;202104;60;DOM
11503005;11503005-int;0;24;24;25/02/2021;202104;60;DOM
11503006;11503006-int;0;88;88;25/02/2021;202104;60;DOM
11503007;11503007-int;0;24;24;25/02/2021;202104;60;DOM
11503009;11503009-int;0;24;24;25/02/2021;202104;60;DOM
11503010;11503010-int;0;24;24;25/02/2021;202104;60;DOM
11503012;11503012-int;0;24;24;25/02/2021;202104;60;DOM
11503013;11503013-int;0;24;24;25/02/2021;202104;60;DOM
11503014;11503014-int;0;24;24;25/02/2021;202104;60;DOM
11503015;11503015-int;0;24;24;25/02/2021;202104;60;DOM
11503016;11503016-int;0;24;24;25/02/2021;202104;60;DOM
11503017;11503017-int;0;24;24;25/02/2021;202104;60;DOM
11503018;11503018-int;0;24;24;25/02/2021;202104;60;DOM
11503019;11503019-int;0;24;24;25/02/2021;202104;60;DOM
11503020;11503020-int;0;24;24;25/02/2021;202104;60;DOM
11503021;11503021-int;0;24;24;25/02/2021;202104;60;DOM
11503022;11503022-int;0;24;24;25/02/2021;202104;60;DOM
11503023;11503023-int;0;24;24;25/02/2021;202104;60;DOM
11503024;11503024-int;0;24;24;25/02/2021;202104;60;DOM
11503025;11503025-int;0;24;24;25/02/2021;202104;60;DOM
11503027;11503027-int;0;24;24;25/02/2021;202104;60;DOM
11503028;11503028-int;0;24;24;25/02/2021;202104;60;DOM
11503029;11503029-int;0;24;24;25/02/2021;202104;60;DOM
11503030;11503030-int;0;24;24;25/02/2021;202104;60;DOM
11503031;11503031-int;0;24;24;25/02/2021;202104;60;DOM
11503032;11503032-int;0;24;24;25/02/2021;202104;60;DOM
11503033;11503033-int;0;24;24;25/02/2021;202104;60;DOM
11503034;11503034-int;0;24;24;25/02/2021;202104;60;DOM
11503035;11503035-int;0;24;24;25/02/2021;202104;60;DOM
11503036;11503036-int;0;24;24;25/02/2021;202104;60;DOM
11503037;11503037-int;0;24;24;25/02/2021;202104;60;DOM
11503039;11503039-int;0;24;24;25/02/2021;202104;60;DOM
11503040;11503040-int;0;24;24;25/02/2021;202104;60;DOM
11503042;11503042-int;0;88;88;25/02/2021;202104;60;DOM
11503043;11503043-int;0;88;88;25/02/2021;202104;60;DOM
11503046;11503046-int;0;88;88;25/02/2021;202104;60;DOM
11503047;11503047-int;0;88;88;25/02/2021;202104;60;DOM
11503048;11503048-int;0;88;88;25/02/2021;202104;60;DOM
11503049;11503049-int;0;88;88;25/02/2021;202104;60;DOM
11503050;11503050-int;0;88;88;25/02/2021;202104;60;DOM
11503051;11503051-int;0;88;88;25/02/2021;202104;60;DOM
11503052;11503052-int;0;88;88;25/02/2021;202104;60;DOM
11503055;11503055-int;0;88;88;25/02/2021;202104;60;DOM
11503056;11503056-int;0;88;88;25/02/2021;202104;60;DOM
22301021;22301021-int;0;24;24;25/02/2021;202104;60;DOM
22301024;22301024-int;0;24;24;25/02/2021;202104;60;DOM
22301027;22301027-int;0;24;24;25/02/2021;202104;60;DOM
22301029;22301029-int;0;24;24;25/02/2021;202104;60;DOM
22301033;22301033-int;0;24;24;25/02/2021;202104;60;DOM
22301036;22301036-int;0;24;24;25/02/2021;202104;60;DOM
22301037;22301037-int;0;24;24;25/02/2021;202104;60;DOM
22301038;22301038-int;0;24;24;25/02/2021;202104;60;DOM
22301042;22301042-int;0;24;24;25/02/2021;202104;60;DOM
