ReferenceContrat;numcompteur;Ancienindex;Nouvelindex;consommation;datereleve;periode;nombrejours;categorie
11901133;201 607 098 760;230;251;21;28/10/2020;202010;60;DOM
11901144;82368571;76;84;8;28/10/2020;202010;60;DOM
11901162;82450344;832;839;7;28/10/2020;202010;60;DOM
11901203;82450371;45;49;4;28/10/2020;202010;60;DOM
11901163;82449415;198;238;40;28/10/2020;202010;60;DOM
11901205;82450612;8;19;11;28/10/2020;202010;60;DOM
11901210;82449391;24;31;7;28/10/2020;202010;60;DOM
11901179;82449494;276;409;133;28/10/2020;202010;60;DOM
11901017;82368597;5762;5894;132;28/10/2020;202010;60;DOM
11901042;82449363;2099;2117;18;28/10/2020;202010;60;DOM
11901194;82449363;252;301;49;28/10/2020;202010;60;DOM
11901057;1708080020;3563;3710;147;28/10/2020;202010;60;DOM
11901011;150303-0136;9275;9624;349;28/10/2020;202010;60;DOM
11901139;82369036;1269;1406;137;28/10/2020;202010;60;DOM
11901220;37219579374;706;880;174;28/10/2020;202010;60;DOM
11901204;82449888;361;365;4;28/10/2020;202010;60;DOM
11901201;82450412;145;173;28;28/10/2020;202010;60;DOM
11901071;1708090087;5049;5332;283;28/10/2020;202010;60;DOM
11901077;1708010351;3811;3811;0;28/10/2020;202010;60;DOM
11901054;1703060011;2121;2364;243;28/10/2020;202010;60;DOM
11901064;1708090086;183;187;4;28/10/2020;202010;60;DOM
11901128;201 607 098 757;166;183;17;28/10/2020;202010;60;DOM
11901043;75;2300;2372;72;28/10/2020;202010;60;DOM
11901169;82368628;91;107;16;28/10/2020;202010;60;DOM
11901237;82449893;75;90;15;28/10/2020;202010;60;DOM
11901211;82449767;23;29;6;28/10/2020;202010;60;DOM
11901027;150303-0095;1546;1686;140;28/10/2020;202010;60;DOM
11901033;1708090092;2220;2432;212;28/10/2020;202010;60;DOM
11901060;1708090352;2142;2142;0;28/10/2020;202010;60;DOM
11901172;37219579382;90;150;60;28/10/2020;202010;60;DOM
11901195;37219578780;87;87;0;28/10/2020;202010;60;DOM
11901014;150303-0164;4272;4489;217;28/10/2020;202010;60;DOM
11901012;150303-0133;1349;1568;219;28/10/2020;202010;60;DOM
11901102;82449509;674;823;149;28/10/2020;202010;60;DOM
11901059;1708090322;1575;1602;27;28/10/2020;202010;60;DOM
11901224;37219579325;52;71;19;28/10/2020;202010;60;DOM
11901176;2016-07098503;1435;1581;146;28/10/2020;202010;60;DOM
11901158;82369067;213;215;2;28/10/2020;202010;30;PRO
11901134;2,01801E+11;1198;1266;68;28/10/2020;202010;30;PRO
11901035;170809116;4873;4873;0;28/10/2020;202010;60;DOM
11901015;150303-0135;2711;2815;104;28/10/2020;202010;60;DOM
11901119;141826423;1161;1282;121;28/10/2020;202010;60;DOM
11901090;ges;3378;3842;464;28/10/2020;202010;60;DOM
11901086;82369097;754;856;102;28/10/2020;202010;30;PRO
11901193;82450463;57;69;12;28/10/2020;202010;60;DOM
11901112;141826418;1498;1651;153;28/10/2020;202010;60;DOM
11901189;82450334;840;1062;222;28/10/2020;202010;60;DOM
11901182;41235954;1465;1730;265;28/10/2020;202010;30;PRO
11901145;82368867;3570;3883;313;28/10/2020;202010;60;DOM
11901156;82450347;175;208;33;28/10/2020;202010;60;DOM
11901118;141826419;1168;1224;56;28/10/2020;202010;60;DOM
11901065;37219572304;4;6;2;28/10/2020;202010;60;DOM
11901143;82368637;2588;2962;374;28/10/2020;202010;60;DOM
11901037;1708090117;3335;3452;117;28/10/2020;202010;60;DOM
11901029;82368664;52;58;6;28/10/2020;202010;60;DOM
11901031;150303-0491;3739;3892;153;28/10/2020;202010;60;DOM
11901132;201 607 098 730;806;933;127;28/10/2020;202010;60;DOM
11901235;37219570803;23;23;0;28/10/2020;202010;60;DOM
11901008;150303-0181;6827;7163;336;28/10/2020;202010;60;DOM
11901124;2,01801E+11;429;464;35;28/10/2020;202010;60;DOM
11901100;14225393835;19671;21564;1893;28/10/2020;202010;30;PRO
11901076;1703060010;2708;2895;187;28/10/2020;202010;60;DOM
11901140;82368325;1244;1354;110;28/10/2020;202010;30;PRO
11901135;201 607 099 258;2513;2571;58;28/10/2020;202010;30;PRO
11901173;82450335;46;50;4;28/10/2020;202010;60;DOM
11901229;37219572221;348;351;3;28/10/2020;202010;60;DOM
11901137;2,01607E+11;1165;1177;12;28/10/2020;202010;60;DOM
11901167;41235940;898;1002;104;28/10/2020;202010;30;PRO
11901152;82450244;186;206;20;28/10/2020;202010;60;DOM
11901186;82449737;215;277;62;28/10/2020;202010;60;DOM
11901050;1704040038;2452;2453;1;28/10/2020;202010;60;DOM
11901153;82369072;63;64;1;28/10/2020;202010;60;DOM
11901247;37219571413;1;10;9;28/10/2020;202010;60;DOM
11901151;82368819;418;464;46;28/10/2020;202010;60;DOM
11901161;82450252;176;218;42;28/10/2020;202010;60;DOM
11901231;37219579481;36;55;19;28/10/2020;202010;60;DOM
11901113;1604213303;2814;2915;101;28/10/2020;202010;60;DOM
11901245;37219572569;0;584;584;28/10/2020;202010;60;DOM
11901170;82368529;650;698;48;28/10/2020;202010;30;PRO
11901062;1708090090;2197;2254;57;28/10/2020;202010;60;DOM
11901006;150303-0183;8802;9259;457;28/10/2020;202010;60;DOM
11901023;150303-0061;3351;3496;145;28/10/2020;202010;60;DOM
11901091;1708090015;6572;7006;434;28/10/2020;202010;60;DOM
11901206;82450441;692;1019;327;28/10/2020;202010;60;DOM
11901223;82450305;109;131;22;28/10/2020;202010;60;DOM
11901228;37219579440;210;286;76;28/10/2020;202010;60;DOM
11901142;82368625;362;383;21;28/10/2020;202010;60;DOM
11901115;1441826422;2203;2401;198;28/10/2020;202010;60;DOM
11901200;82450029;788;788;0;28/10/2020;202010;60;DOM
11901105;ges;3155;3277;122;28/10/2020;202010;60;DOM
11901197;82450275;1975;2198;223;28/10/2020;202010;60;DOM
11901155;82459050;335;358;23;28/10/2020;202010;60;DOM
11901221;82450175;283;318;35;28/10/2020;202010;30;PRO
11901075;1708090019;1799;1823;24;28/10/2020;202010;60;DOM
11901099;1708090251;2194;2305;111;28/10/2020;202010;60;DOM
11901138;201 801 131 009;4509;4817;308;28/10/2020;202010;60;DOM
11901079;1708090319;1653;1726;73;28/10/2020;202010;60;DOM
11901117;1604214658;656;713;57;28/10/2020;202010;60;DOM
11901125;201 801 131 023;1453;1751;298;28/10/2020;202010;60;DOM
11901198;82450428;1128;1319;191;28/10/2020;202010;60;DOM
11901040;1708090397;4973;5162;189;28/10/2020;202010;60;DOM
11901080;1703060012;5519;5636;117;28/10/2020;202010;60;DOM
11901098;1708090240;1130;1158;28;28/10/2020;202010;60;DOM
11901106;14225393785;16021;17081;1060;28/10/2020;202010;30;PRO
11901111;1604214812;584;717;133;28/10/2020;202010;60;DOM
11901121;201 607 098 935;1331;1486;155;28/10/2020;202010;60;DOM
11901127;201 607 098 729;992;992;0;28/10/2020;202010;60;DOM
11901149;82368553;116;136;20;28/10/2020;202010;60;DOM
11901154;82369024;1631;1740;109;28/10/2020;202010;60;DOM
11901181;41235843;9024;10242;1218;28/10/2020;202010;30;PRO
11901175;82368555;165;193;28;28/10/2020;202010;60;DOM
11901159;82450377;981;1035;54;28/10/2020;202010;60;DOM
11901136;82448968;60;108;48;28/10/2020;202010;60;DOM
11901227;82449902;42;69;27;28/10/2020;202010;60;DOM
11901026;150303-0161;6203;6390;187;28/10/2020;202010;60;DOM
11901025;150303-0062;4642;4979;337;28/10/2020;202010;60;DOM
11901038;1708090003;4669;4964;295;28/10/2020;202010;60;DOM
11901069;1708090088;3034;3174;140;28/10/2020;202010;60;DOM
11901074;1708090089;186;214;28;28/10/2020;202010;60;DOM
11901244;37219577121;29;55;26;28/10/2020;202010;60;DOM
11901232;37219579358;632;840;208;28/10/2020;202010;60;DOM
11901056;17080940036;1752;1752;0;28/10/2020;202010;60;DOM
11901214;37219579507;489;637;148;28/10/2020;202010;60;DOM
11901215;82450465;13;17;4;28/10/2020;202010;60;DOM
11901217;37219579408;82;99;17;28/10/2020;202010;60;DOM
11901095;14225393769;1209;1209;0;28/10/2020;202010;30;PRO
11901150;82368961;746;948;202;28/10/2020;202010;60;DOM
11901168;41235749;1563;1610;47;28/10/2020;202010;30;PRO
11901016;150303-0162;3336;3351;15;28/10/2020;202010;60;DOM
11901185;82450116;730;828;98;28/10/2020;202010;60;DOM
11901230;37219579267;79;100;21;28/10/2020;202010;60;DOM
11901088;1708090004;3847;4052;205;28/10/2020;202010;60;DOM
11901044;1708090078;439;471;32;28/10/2020;202010;60;DOM
11901130;201 607 099 233;1496;1515;19;28/10/2020;202010;60;DOM
11901216;82449525;128;159;31;28/10/2020;202010;60;DOM
11901157;82368885;1154;1199;45;28/10/2020;202010;60;DOM
11901146;82368952;2674;2749;75;28/10/2020;202010;60;DOM
11901024;150303-0064;5153;5316;163;28/10/2020;202010;60;DOM
11901147;82368596;115;128;13;28/10/2020;202010;60;DOM
11901013;150303-0163;4221;4365;144;28/10/2020;202010;60;DOM
11901020;82368789;12;13;1;28/10/2020;202010;60;DOM
11901063;1708090084;256;296;40;28/10/2020;202010;60;DOM
11901177;82368543;2193;2316;123;28/10/2020;202010;60;DOM
11901123;2,02E+11;834;1000;166;28/10/2020;202010;60;DOM
11901072;1708090083;2693;2842;149;28/10/2020;202010;60;DOM
11901053;1704040038;2188;2293;105;28/10/2020;202010;60;DOM
11901248;37219567767;6;21;15;28/10/2020;202010;60;DOM
11901122;201 607 098 745;2008;2008;0;28/10/2020;202010;60;DOM
11901114;141826421;1881;2010;129;28/10/2020;202010;60;DOM
11901234;37219579424;487;531;44;28/10/2020;202010;60;DOM
11901107;82449331;1029;1205;176;28/10/2020;202010;60;DOM
11901034;150303-0489;3496;3748;252;28/10/2020;202010;60;DOM
11901104;ges;639;712;73;28/10/2020;202010;60;DOM
11901243;37219578772;2;4;2;28/10/2020;202010;60;DOM
11901249;37219570886;5;14;9;28/10/2020;202010;60;DOM
11901241;37219578103;0;22;22;28/10/2020;202010;60;DOM
11901164;82368513;268;292;24;28/10/2020;202010;60;DOM
11901174;82368631;115;118;3;28/10/2020;202010;60;DOM
11901233;37219579499;994;994;0;28/10/2020;202010;60;DOM
11901039;1708090005;4887;4887;0;28/10/2020;202010;60;DOM
11901051;1704040036;4053;4053;0;28/10/2020;202010;60;DOM
11901196;82450359;1583;2054;471;28/10/2020;202010;60;DOM
11901188;82449611;476;528;52;28/10/2020;202010;60;DOM
11901246;37219578756;131;319;188;28/10/2020;202010;60;DOM
11901166;ges;8;11;3;28/10/2020;202010;60;DOM
11901171;82369011;119;123;4;28/10/2020;202010;60;DOM
11901070;1708090353;1038;1070;32;28/10/2020;202010;60;DOM
11901209;37219579259;500;500;0;28/10/2020;202010;60;DOM
11901120;2,01607E+11;3333;3616;283;28/10/2020;202010;60;DOM
11901089;1708090018;686;744;58;28/10/2020;202010;60;DOM
11901202;82449842;354;377;23;28/10/2020;202010;60;DOM
11901190;82449788;72;90;18;28/10/2020;202010;60;DOM
11901199;82450315;153;177;24;28/10/2020;202010;60;DOM
11901110;5707;2085;2287;202;28/10/2020;202010;60;DOM
11901141;82368420;120;132;12;28/10/2020;202010;60;DOM
11901116;4829;1740;1882;142;28/10/2020;202010;60;DOM
11901219;82449687;49;67;18;28/10/2020;202010;60;DOM
11901036;ges;726;2103;1377;28/10/2020;202010;60;DOM
11901004;150303-0182;5928;6391;463;28/10/2020;202010;60;DOM
11901041;41237670;74333;82140;7807;28/10/2020;202010;30;PRO
11901082;1708090077;3125;3453;328;28/10/2020;202010;60;DOM
11901081;1708090085;2655;2712;57;28/10/2020;202010;60;DOM
11901108;ges;195;222;27;28/10/2020;202010;60;DOM
11901226;82449728;31;33;2;28/10/2020;202010;60;DOM
11901187;41235727;34168;38001;3833;28/10/2020;202010;30;PRO
11901126;2,01607E+11;837;1030;193;28/10/2020;202010;60;DOM
11901160;82450374;176;212;36;28/10/2020;202010;60;DOM
11901222;37219579317;331;435;104;28/10/2020;202010;30;PRO
11901178;82450403;167;243;76;28/10/2020;202010;60;DOM
11901212;82450572;682;824;142;28/10/2020;202010;30;PRO
11901191;41235742;9036;10996;1960;28/10/2020;202010;30;PRO
11901093;ges;1598;1600;2;28/10/2020;202010;60;DOM
11901148;82449979;448;503;55;28/10/2020;202010;60;DOM
11901055;1703060013;3897;4115;218;28/10/2020;202010;60;DOM
11901061;21;4971;5266;295;28/10/2020;202010;60;DOM
11901109;5809;524;567;43;28/10/2020;202010;60;DOM
11901213;82450898;477;558;81;28/10/2020;202010;60;DOM
11901207;82450414;484;601;117;28/10/2020;202010;60;DOM
11901208;82450464;169;235;66;28/10/2020;202010;60;DOM
11901007;150303-0184;2007;2274;267;28/10/2020;202010;60;DOM
11425031;37219571330;14;15;1;28/10/2020;202010;60;DOM
11425042;37219576917;0;2;2;28/10/2020;202010;60;DOM
11901184;41290074;3738;4821;1083;28/10/2020;202010;30;PRO
11425018;37219569054;4;7;3;28/10/2020;202010;60;DOM
11425021;82448779;25;27;2;28/10/2020;202010;60;DOM
11422121;82449261;135;157;22;28/10/2020;202010;60;DOM
11425003;82369338;447;524;77;28/10/2020;202010;60;DOM
11425041;37219576909;0;3;3;28/10/2020;202010;60;DOM
11425010;82448758;16;21;5;28/10/2020;202010;60;DOM
11425001;82449246;33;40;7;28/10/2020;202010;60;DOM
11425015;82449355;834;943;109;28/10/2020;202010;60;DOM
11425032;37219570951;615;843;228;28/10/2020;202010;60;DOM
11425024;82449370;682;713;31;28/10/2020;202010;60;DOM
11425030;82450269;29;34;5;28/10/2020;202010;60;DOM
11425016;141826398;2108;2222;114;28/10/2020;202010;60;DOM
11425008;141826405;4702;5105;403;28/10/2020;202010;60;DOM
11425011;37219571199;37;56;19;28/10/2020;202010;60;DOM
11425006;141826400;3824;4121;297;28/10/2020;202010;60;DOM
11425007;141826399;3849;4079;230;28/10/2020;202010;60;DOM
11425017;82450455;47;59;12;28/10/2020;202010;60;DOM
11425040;37219576925;0;24;24;28/10/2020;202010;60;DOM
11425020;37219568385;28;38;10;28/10/2020;202010;60;DOM
11425029;82449352;963;1113;150;28/10/2020;202010;60;DOM
11425039;37219576883;0;60;60;28/10/2020;202010;60;DOM
11425013;82449274;318;430;112;28/10/2020;202010;60;DOM
11425028;82449262;31;33;2;28/10/2020;202010;60;DOM
11425033;37219571108;0;536;536;28/10/2020;202010;60;DOM
11425009;141826401;851;924;73;28/10/2020;202010;60;DOM
11425023;141826404;224;237;13;28/10/2020;202010;60;DOM
11425026;82449107;1082;1166;84;28/10/2020;202010;60;DOM
11425025;82449194;90;103;13;28/10/2020;202010;60;DOM
11425043;37219571212;0;17;17;28/10/2020;202010;60;DOM
11814017;170809-0396;1008;1094;86;28/10/2020;202010;60;DOM
11814036;82448707;308;331;23;28/10/2020;202010;60;DOM
11814003;1708090115;4201;4324;123;28/10/2020;202010;60;DOM
11814038;37219572239;0;83;83;28/10/2020;202010;60;DOM
11814011;170809-0385;1953;1983;30;28/10/2020;202010;60;DOM
11814035;82369790;3024;3417;393;28/10/2020;202010;60;DOM
11814012;170809-0386;4117;4610;493;28/10/2020;202010;60;DOM
11433004;1826364;1365;1397;32;28/10/2020;202010;60;DOM
11433007;82448567;133;150;17;28/10/2020;202010;60;DOM
11433003;82369251;1399;1490;91;28/10/2020;202010;60;DOM
11433002;82369726;1965;2012;47;28/10/2020;202010;60;DOM
11433006;82448650;35;38;3;28/10/2020;202010;60;DOM
11433008;82448983;645;725;80;28/10/2020;202010;60;DOM
11434005;82369194;1973;2059;86;28/10/2020;202010;60;DOM
11434001;82448698;513;544;31;28/10/2020;202010;60;DOM
11434006;82448597;24;30;6;28/10/2020;202010;60;DOM
11503089;82450603;225;256;31;28/10/2020;202010;60;DOM
11503084;141826369;2822;2822;0;28/10/2020;202010;60;DOM
11503092;82450685;118;128;10;28/10/2020;202010;30;PRO
11503094;82449984;519;676;157;28/10/2020;202010;60;DOM
11503093;82450421;437;507;70;28/10/2020;202010;30;PRO
11503100;37219572270;216;285;69;28/10/2020;202010;30;PRO
11503097;37219559715;9;11;2;28/10/2020;202010;60;DOM
11503085;41236480;1441;1576;135;28/10/2020;202010;30;PRO
11503086;14225393793;11431;12390;959;28/10/2020;202010;30;PRO
11503098;37219560275;44;52;8;28/10/2020;202010;60;DOM
11503090;41289805;1374;1740;366;28/10/2020;202010;30;PRO
11503053;1708090093;8144;8606;462;28/10/2020;202010;60;DOM
11503081;1708090076;5799;5799;0;28/10/2020;202010;60;DOM
11503083;14225393801;50508;52510;2002;28/10/2020;202010;30;PRO
11503088;37219578624;214;463;249;28/10/2020;202010;60;DOM
11503087;82450317;880;1105;225;28/10/2020;202010;60;DOM
11503091;82450708;18;66;48;28/10/2020;202010;60;DOM
11503074;37219560325;571;571;0;28/10/2020;202010;60;DOM
11503099;37219572098;63;122;59;28/10/2020;202010;60;DOM
11503057;37219577550;0;8;8;28/10/2020;202010;60;DOM
11539001;37219572056;3;3;0;28/10/2020;202010;60;DOM
11450002;82442021;60;80;20;28/10/2020;202010;60;DOM
11450003;82369557;1027;1038;11;28/10/2020;202010;60;DOM
11436005;82369337;434;462;28;28/10/2020;202010;60;DOM
11436002;82368028;1265;1310;45;28/10/2020;202010;60;DOM
11436011;82367993;883;892;9;28/10/2020;202010;60;DOM
11436004;82449068;38;44;6;28/10/2020;202010;60;DOM
11436009;37219570530;147;192;45;28/10/2020;202010;60;DOM
11436001;37219570852;7;14;7;28/10/2020;202010;60;DOM
11436008;82367971;52;58;6;28/10/2020;202010;60;DOM
11436007;82450321;30;34;4;28/10/2020;202010;60;DOM
11436010;82450430;231;231;0;28/10/2020;202010;60;DOM
11452002;82448543;20;25;5;28/10/2020;202010;60;DOM
11452009;82448737;22;24;2;28/10/2020;202010;60;DOM
11452008;37219569516;4;7;3;28/10/2020;202010;60;DOM
11311001;82450451;1299;1391;92;28/10/2020;202010;60;DOM
11451001;3721959707;7;9;2;28/10/2020;202010;60;DOM
11819005;37219569748;19;27;8;28/10/2020;202010;60;DOM
11819002;82449555;885;1063;178;28/10/2020;202010;60;DOM
11819001;82369792;1308;1330;22;28/10/2020;202010;60;DOM
11819004;41290039;675;885;210;28/10/2020;202010;30;PRO
11444006;82449941;16;20;4;28/10/2020;202010;60;DOM
11444003;82449386;142;165;23;28/10/2020;202010;60;DOM
11445050;82369371;659;669;10;28/10/2020;202010;60;DOM
11445047;82449216;244;273;29;28/10/2020;202010;60;DOM
11445064;82449285;75;93;18;28/10/2020;202010;60;DOM
11445085;37219571280;2;7;5;28/10/2020;202010;60;DOM
11445087;37219578079;0;25;25;28/10/2020;202010;60;DOM
11445013;170506067;4297;4305;8;28/10/2020;202010;60;DOM
11445015;2016  07098931;1432;1452;20;28/10/2020;202010;60;DOM
11445043;82369399;833;858;25;28/10/2020;202010;60;DOM
11445075;37219570209;0;74;74;28/10/2020;202010;60;DOM
11445006;1604213894;383;450;67;28/10/2020;202010;60;DOM
11445046;82449253;563;606;43;28/10/2020;202010;60;DOM
11445044;82449000;65;70;5;28/10/2020;202010;60;DOM
11445058;82365886;1793;1836;43;28/10/2020;202010;60;DOM
11445086;37219571314;13;28;15;28/10/2020;202010;60;DOM
11445055;82369236;2483;2529;46;28/10/2020;202010;60;DOM
11445012;1604214458;4259;4316;57;28/10/2020;202010;60;DOM
11445062;82369887;336;388;52;28/10/2020;202010;60;DOM
11445022;1604214830;3415;3474;59;28/10/2020;202010;60;DOM
11445042;82450040;1178;1193;15;28/10/2020;202010;60;DOM
11445032;1604213759;232;248;16;28/10/2020;202010;60;DOM
11445034;1604213765;1697;1703;6;28/10/2020;202010;60;DOM
11445069;82369837;1797;1821;24;28/10/2020;202010;60;DOM
11445029;1604215303;599;647;48;28/10/2020;202010;60;DOM
11445060;82448888;373;389;16;28/10/2020;202010;60;DOM
11445084;41290368;2442;3209;767;28/10/2020;202010;30;PRO
11445030;5679;129;134;5;28/10/2020;202010;60;DOM
11445045;82369786;2089;2212;123;28/10/2020;202010;60;DOM
11445070;82369335;2116;2523;407;28/10/2020;202010;60;DOM
11445082;82449973;60;60;0;28/10/2020;202010;60;DOM
11445083;82448673;1607;1610;3;28/10/2020;202010;60;DOM
11445052;82369283;2015;2015;0;28/10/2020;202010;60;DOM
11445080;37219574334;4;17;13;28/10/2020;202010;60;DOM
11445016;170506854;2455;2637;182;28/10/2020;202010;60;DOM
11445027;2018  01131012;855;1000;145;28/10/2020;202010;60;DOM
11445031;5295;1560;1576;16;28/10/2020;202010;60;DOM
11445051;82369944;2020;2195;175;28/10/2020;202010;60;DOM
11445048;82450059;115;145;30;28/10/2020;202010;60;DOM
11445049;82369348;1078;1119;41;28/10/2020;202010;60;DOM
11445010;1604213697;251;268;17;28/10/2020;202010;60;DOM
11445017;3655;544;549;5;28/10/2020;202010;60;DOM
11422157;82449962;1550;1563;13;28/10/2020;202010;60;DOM
11445024;1604214816;3088;3257;169;28/10/2020;202010;60;DOM
11445018;3794;3018;3277;259;28/10/2020;202010;60;DOM
11445090;37219569359;29;46;17;28/10/2020;202010;60;DOM
11445073;41289675;1085;1325;240;28/10/2020;202010;30;PRO
11445026;5685;2240;2240;0;28/10/2020;202010;60;DOM
11445074;41290216;1273;1623;350;28/10/2020;202010;30;PRO
11445038;2018  01086606;480;501;21;28/10/2020;202010;60;DOM
11445008;1604215228;2673;2802;129;28/10/2020;202010;60;DOM
11445014;1604215813;3151;3365;214;28/10/2020;202010;60;DOM
11445088;37219570977;0;1;1;28/10/2020;202010;60;DOM
11445005;1604215816;3659;3776;117;28/10/2020;202010;60;DOM
11445007;1604214807;2802;2845;43;28/10/2020;202010;60;DOM
11445028;170505855;5390;5571;181;28/10/2020;202010;60;DOM
11445039;2016  07098987;3000;3348;348;28/10/2020;202010;60;DOM
11445061;82369838;345;388;43;28/10/2020;202010;60;DOM
11445065;82369713;140;161;21;28/10/2020;202010;60;DOM
11445066;82368997;263;284;21;28/10/2020;202010;60;DOM
11445072;82450240;1406;1740;334;28/10/2020;202010;60;DOM
11445059;82449727;49;52;3;28/10/2020;202010;60;DOM
11445078;82449795;75;675;600;28/10/2020;202010;60;DOM
11445001;14225393751;20843;21793;950;28/10/2020;202010;30;PRO
11445004;82449297;729;819;90;28/10/2020;202010;60;DOM
11445019;1604214801;424;451;27;28/10/2020;202010;60;DOM
11445040;82369820;1025;1055;30;28/10/2020;202010;60;DOM
11445020;1604215231;5369;5734;365;28/10/2020;202010;60;DOM
11445003;3834;225;247;22;28/10/2020;202010;60;DOM
11445054;82449337937;20;23;3;28/10/2020;202010;60;DOM
11445021;1604213236;4240;4548;308;28/10/2020;202010;60;DOM
11445025;170506996;2269;2550;281;28/10/2020;202010;60;DOM
11445077;82449214;80;403;323;28/10/2020;202010;60;DOM
11445002;82449255;198;219;21;28/10/2020;202010;60;DOM
11445067;82449484;280;328;48;28/10/2020;202010;60;DOM
11445057;82449367;1390;1390;0;28/10/2020;202010;60;DOM
11445081;82449516;403;456;53;28/10/2020;202010;60;DOM
11445041;37219571009;6;32;26;28/10/2020;202010;60;DOM
11445033;5823;1436;1583;147;28/10/2020;202010;60;DOM
11445071;82448718;1773;1796;23;28/10/2020;202010;60;DOM
11445009;1604214794;280;303;23;28/10/2020;202010;60;DOM
11445011;1604215677;1863;2037;174;28/10/2020;202010;60;DOM
11445036;41236487;93;809;716;28/10/2020;202010;30;PRO
