ReferenceContrat;numcompteur;Ancienindex;Nouvelindex;consommation;datereleve;periode;nombrejours;categorie
41201174;37219575455-3;13;85;72;25/01/2021;202101;60;DOM 
12115158;170809-0148;1813;1885;72;25/01/2021;202101;60;DOM 
12450023;41237541;1345;1417;72;25/01/2021;202101;60;PROD
22102093;82369872;389;461;72;25/01/2021;202101;60;DOM 
22402059;141826403;2783;2856;73;25/01/2021;202101;60;DOM 
12115327;82368814;1211;1284;73;25/01/2021;202101;60;DOM 
12115350;37219561950-9;174;247;73;25/01/2021;202101;60;DOM 
12809069;82450931;369;442;73;25/01/2021;202101;60;DOM 
22107036;150303-0109;2345;2418;73;25/01/2021;202101;60;DOM 
22130060;82450129;330;403;73;25/01/2021;202101;60;DOM 
22402005;82368887;839;912;73;25/01/2021;202101;60;DOM 
22601058;82368610;837;910;73;25/01/2021;202101;60;DOM 
22627005;82369520;1716;1789;73;25/01/2021;202101;60;DOM 
41201051;7098733;2404;2478;74;25/01/2021;202101;60;DOM 
41201053;37219570985;55;129;74;25/01/2021;202101;60;DOM 
12809007;82368638;437;511;74;25/01/2021;202101;60;DOM 
22104040;82369289;359;433;74;25/01/2021;202101;60;DOM 
22401034;3721957360;481;555;74;25/01/2021;202101;60;DOM 
22601007;82450296;460;534;74;25/01/2021;202101;60;DOM 
41201124;37219573963-8;108;183;75;25/01/2021;202101;60;DOM 
41201183;82450308;336;411;75;25/01/2021;202101;60;DOM 
12115133;141826385;1354;1429;75;25/01/2021;202101;60;DOM 
12202090;82369443;1722;1797;75;25/01/2021;202101;60;DOM 
12450012;82449090;478;553;75;25/01/2021;202101;60;DOM 
22602071;170809-0049;1397;1472;75;25/01/2021;202101;60;DOM 
23812027;150303-0386;3682;3757;75;25/01/2021;202101;60;DOM 
23823059;7099194;1447;1522;75;25/01/2021;202101;60;DOM 
24342105;82448892;514;590;76;25/01/2021;202101;60;DOM 
124134076;82368077;601;677;76;25/01/2021;202101;60;DOM 
12115052;37219566660-9;750;826;76;25/01/2021;202101;60;DOM 
12115272;170809-0304;3920;3996;76;25/01/2021;202101;60;DOM 
12115404;1503030349;3109;3185;76;25/01/2021;202101;60;PROD
22103042;82368463;891;967;76;25/01/2021;202101;60;DOM 
22402044;82449474;265;341;76;25/01/2021;202101;60;DOM 
22604049;37219578483;432;509;77;25/01/2021;202101;60;DOM 
22640002;37219571728;23;100;77;25/01/2021;202101;60;DOM 
23107030;82368948;1466;1543;77;25/01/2021;202101;60;DOM 
23816049;170404-0049;2383;2460;77;25/01/2021;202101;60;DOM 
12115083;150303-0129;1089;1166;77;25/01/2021;202101;60;DOM 
12115229;82369677;796;873;77;25/01/2021;202101;60;DOM 
12808013;82369591;1909;1986;77;25/01/2021;202101;60;DOM 
22130020;150303-0041;6658;6735;77;25/01/2021;202101;60;DOM 
22234026;82449079;400;477;77;25/01/2021;202101;60;DOM 
22402058;7098645;836;914;78;25/01/2021;202101;60;DOM 
23849028;70098711;1496;1574;78;25/01/2021;202101;60;DOM 
41201126;82450110;454;532;78;25/01/2021;202101;60;DOM 
12202094;14250505659;425;503;78;25/01/2021;202101;60;DOM 
12202109;82449659;558;636;78;25/01/2021;202101;60;DOM 
22201067;9256;167;245;78;25/01/2021;202101;60;DOM 
22201150;37219567502-2;39;117;78;25/01/2021;202101;60;DOM 
22402050;150303-0157;8677;8755;78;25/01/2021;202101;60;DOM 
23203020;150303-0095;4217;4295;78;25/01/2021;202101;60;DOM 
23823055;82450682;689;767;78;25/01/2021;202101;60;DOM 
23828034;37219564848;49;127;78;25/01/2021;202101;60;DOM 
23841023;141826324;504;582;78;25/01/2021;202101;60;DOM 
12115222;37219569698-6;42;120;78;25/01/2021;202101;60;PROD
12272016;41235780;2758;2836;78;25/01/2021;202101;60;PROD
12808016;150303-0263;6235;6313;78;25/01/2021;202101;60;DOM 
22416025;150303-0471;1977;2055;78;25/01/2021;202101;60;DOM 
23845014;7098762;736;815;79;25/01/2021;202101;60;DOM 
41106014;37219559798;228;307;79;25/01/2021;202101;60;DOM 
22101076;1708090253;1545;1624;79;25/01/2021;202101;60;DOM 
22605052;1604214797;1769;1848;79;25/01/2021;202101;60;DOM 
22626003;37219562594-4;162;241;79;25/01/2021;202101;60;DOM 
23814055;14250522340;2910;2989;79;25/01/2021;202101;60;DOM 
41101022;82450020;608;687;79;25/01/2021;202101;60;DOM 
41104028;82448932;403;482;79;25/01/2021;202101;60;DOM 
41201055;82448882;339;418;79;25/01/2021;202101;60;DOM 
124139055;82369555;500;579;79;25/01/2021;202101;60;DOM 
22103068;82449146;320;399;79;25/01/2021;202101;60;DOM 
23222015;37219560119;43;123;80;25/01/2021;202101;60;DOM 
23828048;150303-0366;6869;6949;80;25/01/2021;202101;60;DOM 
23857025;82450007;451;531;80;25/01/2021;202101;60;DOM 
24304037;82365690;447;527;80;25/01/2021;202101;60;DOM 
41201007;41235840;4193;4273;80;25/01/2021;202101;60;PROD
41213080;82369066;1188;1269;81;25/01/2021;202101;60;DOM 
12604024;37219572486;165;246;81;25/01/2021;202101;60;DOM 
12618061;82450282;646;727;81;25/01/2021;202101;60;DOM 
12808007;143;4059;4140;81;25/01/2021;202101;60;DOM 
22402057;41290334;2100;2181;81;25/01/2021;202101;60;PROD
23101034;150303-0202;2340;2421;81;25/01/2021;202101;60;DOM 
23101066;141826304;428;509;81;25/01/2021;202101;60;DOM 
41106013;82368501;739;820;81;25/01/2021;202101;60;DOM 
41201035;150303-0104;578;659;81;25/01/2021;202101;60;DOM 
41210023;82368414;119;201;82;25/01/2021;202101;60;DOM 
12115010;170506930;402;484;82;25/01/2021;202101;60;DOM 
12115067;37219560051;113;195;82;25/01/2021;202101;60;DOM 
12450160;170809-0225;3038;3120;82;25/01/2021;202101;60;DOM 
12455060;150303-0493;4654;4736;82;25/01/2021;202101;60;DOM 
22107053;150303-0255;3473;3555;82;25/01/2021;202101;60;DOM 
22201108;170809-0353;1873;1955;82;25/01/2021;202101;60;DOM 
22234050;82369232;834;916;82;25/01/2021;202101;60;DOM 
22402014;82368766;560;642;82;25/01/2021;202101;60;DOM 
22603007;170809-0370;1986;2068;82;25/01/2021;202101;60;DOM 
22627016;82369896;581;663;82;25/01/2021;202101;60;DOM 
23251001;82368566;1409;1491;82;25/01/2021;202101;60;DOM 
23826051;37219571397;72;154;82;25/01/2021;202101;60;DOM 
23826070;3,72E+11;437;520;83;25/01/2021;202101;60;DOM 
23828046;37219574177;579;662;83;25/01/2021;202101;60;DOM 
41104018;82368559;2117;2200;83;25/01/2021;202101;60;DOM 
41201071;82369465;177;260;83;25/01/2021;202101;60;DOM 
12115152;37219560366-9;57;140;83;25/01/2021;202101;60;DOM 
12115374;150303-0232;7310;7393;83;25/01/2021;202101;60;DOM 
12450017;82449187;1353;1436;83;25/01/2021;202101;60;DOM 
12450126;37219563519-0;156;239;83;25/01/2021;202101;60;DOM 
21121019;82450196;508;592;84;25/01/2021;202101;60;DOM 
22130012;150303-0380;6791;6875;84;25/01/2021;202101;60;PROD
22602050;82449935;337;421;84;25/01/2021;202101;60;DOM 
22613079;82450063;526;610;84;25/01/2021;202101;60;DOM 
23203049;37219562404-6;147;231;84;25/01/2021;202101;60;DOM 
23821108;1708090250;1367;1451;84;25/01/2021;202101;60;DOM 
41210042;82450341;607;691;84;25/01/2021;202101;60;DOM 
12604055;82450088;763;847;84;25/01/2021;202101;60;PROD
22402006;82449522;217;302;85;25/01/2021;202101;60;DOM 
22602065;82368272;1316;1401;85;25/01/2021;202101;60;DOM 
23821094;141826435;3193;3278;85;25/01/2021;202101;60;DOM 
24304070;37219570522;-83;2;85;25/01/2021;202101;60;PROD
12115273;37219578541;474;559;85;25/01/2021;202101;60;DOM 
12234008;82367892;705;790;85;25/01/2021;202101;60;DOM 
22130049;1503030481;9825;9910;85;25/01/2021;202101;60;DOM 
22201056;170809-0297;2125;2210;85;25/01/2021;202101;60;DOM 
22602063;82369439;492;577;85;25/01/2021;202101;60;DOM 
23812008;82369219;1162;1247;85;25/01/2021;202101;60;DOM 
23812053;150303-0109;8512;8597;85;25/01/2021;202101;60;DOM 
41105016;82449227;91;176;85;25/01/2021;202101;60;DOM 
12115267;141826292;727;812;85;25/01/2021;202101;60;DOM 
12450122;170809-0343;3300;3385;85;25/01/2021;202101;60;DOM 
12604080;82369454;371;457;86;25/01/2021;202101;60;DOM 
22104029;150303-0016;2220;2306;86;25/01/2021;202101;60;DOM 
22401004;82368578;577;663;86;25/01/2021;202101;60;DOM 
22402027;37219576537-7;33;119;86;25/01/2021;202101;60;DOM 
23816004;170809-0195;2315;2401;86;25/01/2021;202101;60;PROD
23828020;150303-0210;5308;5394;86;25/01/2021;202101;60;DOM 
23868008;150303-0166;2059;2145;86;25/01/2021;202101;60;PROD
41201090;37219569939 6;366;452;86;25/01/2021;202101;60;DOM 
41201113;37219575513-9;226;312;86;25/01/2021;202101;60;DOM 
124134046;170809-0340;1872;1958;86;25/01/2021;202101;60;DOM 
124139084;82449612;822;909;87;25/01/2021;202101;60;DOM 
12115368;82369196;1072;1159;87;25/01/2021;202101;60;DOM 
12450189;82368624;861;948;87;25/01/2021;202101;60;DOM 
21125009;150303-0479;3726;3813;87;25/01/2021;202101;60;DOM 
22102088;82468542;1769;1856;87;25/01/2021;202101;60;DOM 
22604064;170809-0282;1926;2013;87;25/01/2021;202101;60;DOM 
23101013;3455;10101;10188;87;25/01/2021;202101;60;PROD
41210010;37219579648-9;285;372;87;25/01/2021;202101;60;DOM 
22101030;1604213362;1644;1732;88;25/01/2021;202101;60;DOM 
12115079;82368709;813;901;88;25/01/2021;202101;60;DOM 
22301083;82449311;148;236;88;25/01/2021;202101;60;DOM 
22602054;170306-0003;2866;2954;88;25/01/2021;202101;60;PROD
22602069;170809-0164;1343;1431;88;25/01/2021;202101;60;PROD
23816180;82450526;909;997;88;25/01/2021;202101;60;DOM 
23828002;82450823;1074;1162;88;25/01/2021;202101;60;DOM 
41210021;170809-0210;2168;2256;88;25/01/2021;202101;60;PROD
124139068;82449436;374;462;88;25/01/2021;202101;60;DOM 
12115138;82369515;523;611;88;25/01/2021;202101;60;DOM 
12115263;82369213;502;591;89;25/01/2021;202101;60;DOM 
12212001;82368767;1730;1819;89;25/01/2021;202101;60;DOM 
12450196;150303-0178;2059;2148;89;25/01/2021;202101;60;DOM 
12604025;150303-0151;2994;3083;89;25/01/2021;202101;60;DOM 
12808038;82450529;1109;1199;90;25/01/2021;202101;60;DOM 
22106006;170404-0012;2520;2610;90;25/01/2021;202101;60;DOM 
22107029;82450349;301;391;90;25/01/2021;202101;60;DOM 
22130024;82368842;947;1037;90;25/01/2021;202101;60;DOM 
22405040;82450418;798;888;90;25/01/2021;202101;60;DOM 
22602023;150303-0015;6889;6980;91;25/01/2021;202101;60;DOM 
22640015;82369041;1599;1690;91;25/01/2021;202101;60;DOM 
23812019;82367976;753;844;91;25/01/2021;202101;60;DOM 
23814019;150303-0088;2003;2094;91;25/01/2021;202101;60;DOM 
21117004;150303-0301;3102;3193;91;25/01/2021;202101;60;PROD
22101015;37219575943-8;53;144;91;25/01/2021;202101;60;DOM 
22102095;7099289;2339;2431;92;25/01/2021;202101;60;PROD
22234028;37219570514;91;183;92;25/01/2021;202101;60;DOM 
22308050;141826300;1048;1140;92;25/01/2021;202101;60;PROD
22402033;150303-0245;7581;7673;92;25/01/2021;202101;60;DOM 
22601020;150303-0267;6721;6813;92;25/01/2021;202101;60;DOM 
22604070;82369809;9170;9263;93;25/01/2021;202101;60;DOM 
22628057;82369169;2637;2730;93;25/01/2021;202101;60;DOM 
41201091;402;1825;1918;93;25/01/2021;202101;60;DOM 
12202103;82450938;415;508;93;25/01/2021;202101;60;DOM 
12618033;82450462;704;797;93;25/01/2021;202101;60;DOM 
21106006;141826299;779;872;93;25/01/2021;202101;60;DOM 
22201028;4259;2012;2105;93;25/01/2021;202101;60;PROD
22401033;82449215;858;951;93;25/01/2021;202101;60;DOM 
22605046;82369434;2042;2135;93;25/01/2021;202101;60;DOM 
22607024;41290384;828;921;93;25/01/2021;202101;60;PROD
12202069;150303-0113;5706;5799;93;25/01/2021;202101;60;DOM 
22102060;82448677;477;571;94;25/01/2021;202101;60;DOM 
22107047;150303-0227;8595;8689;94;25/01/2021;202101;60;DOM 
22301143;150303-0253;3571;3665;94;25/01/2021;202101;60;DOM 
22401031;82368361;90;184;94;25/01/2021;202101;60;DOM 
22402072;150303-0138;3164;3258;94;25/01/2021;202101;60;DOM 
22613032;150303-0155;2516;2610;94;25/01/2021;202101;60;DOM 
24343041;82450569;687;781;94;25/01/2021;202101;60;DOM 
41201143;1086365;1357;1452;95;25/01/2021;202101;60;DOM 
124134020;37219572247;145;240;95;25/01/2021;202101;60;DOM 
12808049;170306009;3273;3368;95;25/01/2021;202101;60;DOM 
22405020;82369732;1338;1433;95;25/01/2021;202101;60;DOM 
22602029;82369494;1180;1275;95;25/01/2021;202101;60;DOM 
22602033;82449213;859;954;95;25/01/2021;202101;60;DOM 
22402066;37219563881-4;216;311;95;25/01/2021;202101;60;PROD
22603010;82367890;1158;1253;95;25/01/2021;202101;60;DOM 
22613003;150303-0439;4528;4623;95;25/01/2021;202101;60;DOM 
23810033;150303-0449;3545;3640;95;25/01/2021;202101;60;DOM 
23828023;7098983;658;754;96;25/01/2021;202101;60;DOM 
22101008;37219577238;0;96;96;25/01/2021;202101;60;DOM 
22102013;37219572965-5;695;791;96;25/01/2021;202101;60;DOM 
22102110;37219568054-3;243;339;96;25/01/2021;202101;60;DOM 
22107021;37219569425-4;1029;1125;96;25/01/2021;202101;60;DOM 
22201045;82368604;2007;2103;96;25/01/2021;202101;60;DOM 
41210006;82369007;461;557;96;25/01/2021;202101;60;DOM 
12115119;41237532;1936;2032;96;25/01/2021;202101;60;PROD
12604093;7098716;383;480;97;25/01/2021;202101;60;DOM 
22605047;37219569789;504;601;97;25/01/2021;202101;60;PROD
41201014;37219572494;0;97;97;25/01/2021;202101;60;DOM 
41201029;170809-0391;1615;1712;97;25/01/2021;202101;60;DOM 
12115108;170809-0191;2622;2719;97;25/01/2021;202101;60;DOM 
12115139;82369006;2050;2147;97;25/01/2021;202101;60;DOM 
12450026;82368418;238;335;97;25/01/2021;202101;60;DOM 
12618039;82448887;761;859;98;25/01/2021;202101;60;DOM 
22106012;82369768;2378;2476;98;25/01/2021;202101;60;DOM 
22107034;70796;958;1056;98;25/01/2021;202101;60;DOM 
22308011;37219578632;93;191;98;25/01/2021;202101;60;DOM 
22609007;170809-0211;2533;2631;98;25/01/2021;202101;60;DOM 
23224060;141826347;1611;1709;98;25/01/2021;202101;60;DOM 
23804012;170809-0099;1036;1134;98;25/01/2021;202101;60;DOM 
41201065;7098405;1451;1550;99;25/01/2021;202101;60;PROD
12115291;1604214469;3420;3519;99;25/01/2021;202101;60;DOM 
22103009;82370143;1548;1647;99;25/01/2021;202101;60;DOM 
22402029;37219567742-4;160;259;99;25/01/2021;202101;60;DOM 
22405086;150303-0125;4073;4172;99;25/01/2021;202101;60;DOM 
41102012;82366918;524;623;99;25/01/2021;202101;60;DOM 
41201063;170809-0060;3129;3228;99;25/01/2021;202101;60;DOM 
41210049;37219566223-3;241;340;99;25/01/2021;202101;60;PROD
12115113;150303-0331;7121;7220;99;25/01/2021;202101;60;DOM 
12450191;1131052;1239;1339;100;25/01/2021;202101;60;DOM 
12815048;10131063;1029;1129;100;25/01/2021;202101;60;DOM 
22102070;82368369;684;784;100;25/01/2021;202101;60;DOM 
22102115;14225394098;3208;3308;100;25/01/2021;202101;60;PROD
22603037;41290201;2005;2105;100;25/01/2021;202101;60;PROD
23224065;82448952;1009;1109;100;25/01/2021;202101;60;DOM 
23850056;150303-0365;7778;7878;100;25/01/2021;202101;60;DOM 
41105009;82369575;680;780;100;25/01/2021;202101;60;DOM 
41201017;150303-0119;4564;4664;100;25/01/2021;202101;60;PROD
12115214;150303-0372;4301;4401;100;25/01/2021;202101;60;DOM 
12232017;1425393991;0;100;100;25/01/2021;202101;60;PROD
21106070;37219562685-0;200;300;100;25/01/2021;202101;60;DOM 
22201126;82369893;1912;2013;101;25/01/2021;202101;60;PROD
22604075;82450329;570;671;101;25/01/2021;202101;60;DOM 
23810034;150303-0364;7016;7117;101;25/01/2021;202101;60;DOM 
23816155;150303-0187;6576;6677;101;25/01/2021;202101;60;DOM 
23825023;82367906;1247;1348;101;25/01/2021;202101;60;DOM 
12115235;37219565159-3;219;320;101;25/01/2021;202101;60;DOM 
12115362;150303-0031;3585;3686;101;25/01/2021;202101;60;DOM 
12202152;82449122;197;298;101;25/01/2021;202101;60;DOM 
22107010;82369554;677;779;102;25/01/2021;202101;60;DOM 
23841017;7099181;1043;1145;102;25/01/2021;202101;60;DOM 
23841024;82448629;434;536;102;25/01/2021;202101;60;DOM 
23847021;82369505;892;994;102;25/01/2021;202101;60;DOM 
12115170;37219577006-2;6;108;102;25/01/2021;202101;60;DOM 
12202119;82369807;628;730;102;25/01/2021;202101;60;DOM 
12604001;82448636;1325;1427;102;25/01/2021;202101;60;DOM 
12604016;82369619;636;738;102;25/01/2021;202101;60;DOM 
22402049;150303-0010;5397;5499;102;25/01/2021;202101;60;DOM 
23812028;150303-0235;3408;3510;102;25/01/2021;202101;60;DOM 
23816101;1086377;1570;1673;103;25/01/2021;202101;60;DOM 
12115110;37219578285;152;255;103;25/01/2021;202101;60;DOM 
12809012;150303-0480;6732;6835;103;25/01/2021;202101;60;DOM 
22102037;82368492;796;899;103;25/01/2021;202101;60;DOM 
22107072;82369432;1602;1705;103;25/01/2021;202101;60;DOM 
22402032;82368701;692;795;103;25/01/2021;202101;60;PROD
22405039;82369026;420;524;104;25/01/2021;202101;60;DOM 
23821066;37219570779;115;219;104;25/01/2021;202101;60;DOM 
23867036;170809-0218;720;824;104;25/01/2021;202101;60;PROD
41201057;3721956112-5;170;274;104;25/01/2021;202101;60;DOM 
12115053;82368881;1593;1697;104;25/01/2021;202101;60;DOM 
12115187;82368594;546;650;104;25/01/2021;202101;60;DOM 
12115281;141826340;1266;1370;104;25/01/2021;202101;60;DOM 
12866055;37219575950-3;0;104;104;25/01/2021;202101;60;DOM 
22308196;82448664;1452;1557;105;25/01/2021;202101;60;DOM 
22324020;82449373;906;1011;105;25/01/2021;202101;60;DOM 
22402020;150303-0335;5401;5506;105;25/01/2021;202101;60;DOM 
22416017;37219575356-3;480;585;105;25/01/2021;202101;60;DOM 
22601021;82369652;546;652;106;25/01/2021;202101;60;DOM 
22602005;82449653;415;521;106;25/01/2021;202101;60;DOM 
24309078;37219562107-5;283;389;106;25/01/2021;202101;60;DOM 
41201018;170809-0056;1630;1736;106;25/01/2021;202101;60;DOM 
12115278;82448824;703;809;106;25/01/2021;202101;60;DOM 
12808017;3721956494-8;200;306;106;25/01/2021;202101;60;PROD
22101018;141823336;1403;1509;106;25/01/2021;202101;60;DOM 
22201050;170404-0011;2144;2250;106;25/01/2021;202101;60;DOM 
23821014;37219568826;0;107;107;25/01/2021;202101;60;DOM 
23841028;37219568708;112;219;107;25/01/2021;202101;60;DOM 
41201048;82449414;1914;2021;107;25/01/2021;202101;60;DOM 
124134037;82450642;779;886;107;25/01/2021;202101;60;DOM 
12115071;82449992;71;178;107;25/01/2021;202101;60;DOM 
12115234;170809-0039;2644;2751;107;25/01/2021;202101;60;DOM 
12115321;9586;1149;1257;108;25/01/2021;202101;60;DOM 
12202099;150303-0046;2878;2986;108;25/01/2021;202101;60;DOM 
21409003;82368847;991;1099;108;25/01/2021;202101;60;DOM 
22102034;82450593;602;710;108;25/01/2021;202101;60;DOM 
22640019;82449117;1206;1314;108;25/01/2021;202101;60;DOM 
23857032;170809-0349;741;850;109;25/01/2021;202101;60;PROD
41106011;150303-0316;6154;6263;109;25/01/2021;202101;60;DOM 
41201025;82450427;580;689;109;25/01/2021;202101;60;DOM 
12115118;82369367;2126;2236;110;25/01/2021;202101;60;DOM 
12604045;82369426;841;951;110;25/01/2021;202101;60;PROD
22101043;82369010;1917;2027;110;25/01/2021;202101;60;PROD
22103040;41289045;588;698;110;25/01/2021;202101;60;PROD
22405052;37219568088-1;4;114;110;25/01/2021;202101;60;DOM 
23823064;150303-0089;6626;6736;110;25/01/2021;202101;60;DOM 
12115255;37219560507-8;19;129;110;25/01/2021;202101;60;DOM 
12203049;82368585;1751;1861;110;25/01/2021;202101;60;DOM 
22301177;7098513;889;999;110;25/01/2021;202101;60;DOM 
23816143;82449909;113;224;111;25/01/2021;202101;60;DOM 
23826057; 37219561737-0;290;401;111;25/01/2021;202101;60;PROD
23828015;82369620;1728;1839;111;25/01/2021;202101;60;DOM 
41201100;37219579556-8;349;460;111;25/01/2021;202101;60;DOM 
41201180;82369653;431;542;111;25/01/2021;202101;60;DOM 
12115205;150303-0356;12375;12486;111;25/01/2021;202101;60;PROD
12808054;82368309;797;909;112;25/01/2021;202101;60;DOM 
22402010;82368469;1411;1523;112;25/01/2021;202101;60;DOM 
22628015;3444;2636;2748;112;25/01/2021;202101;60;PROD
12455064;150303-0193;4084;4196;112;25/01/2021;202101;60;DOM 
22107054;150303-0265;4478;4590;112;25/01/2021;202101;60;DOM 
22201134;82450191;1209;1322;113;25/01/2021;202101;60;DOM 
22602022;37219570142;1052;1165;113;25/01/2021;202101;60;DOM 
23203033;82369531;562;675;113;25/01/2021;202101;60;DOM 
23826068;82369040;1087;1200;113;25/01/2021;202101;60;DOM 
23854021;141826357;2729;2842;113;25/01/2021;202101;60;DOM 
41104029;82368691;1927;2040;113;25/01/2021;202101;60;DOM 
12115405;82449110;1025;1138;113;25/01/2021;202101;60;PROD
12203050;82448869;1717;1831;114;25/01/2021;202101;60;DOM 
22402082;82450521;775;889;114;25/01/2021;202101;60;DOM 
22628002;37219570753;1033;1147;114;25/01/2021;202101;60;DOM 
23203047;37219572387;382;496;114;25/01/2021;202101;60;DOM 
23816090;82369721;796;910;114;25/01/2021;202101;60;PROD
22201127;37219567189-8;86;200;114;25/01/2021;202101;60;DOM 
23101016;82449189;661;775;114;25/01/2021;202101;60;DOM 
23101061;82368330;767;881;114;25/01/2021;202101;60;PROD
41210037;82448535;785;900;115;25/01/2021;202101;60;DOM 
41213024;82449799;1033;1148;115;25/01/2021;202101;60;DOM 
22201086;37219569680;807;922;115;25/01/2021;202101;60;DOM 
41104003;37219572502;176;291;115;25/01/2021;202101;60;DOM 
41213013;170404-0029;9045;9160;115;25/01/2021;202101;60;DOM 
12115122;150303-0350;4990;5105;115;25/01/2021;202101;60;PROD
21106002;150303-0199;4627;4742;115;25/01/2021;202101;60;PROD
21106047;82450725;1075;1190;115;25/01/2021;202101;60;DOM 
21125041;82366603;293;408;115;25/01/2021;202101;60;DOM 
21409006;141826291;2538;2653;115;25/01/2021;202101;60;DOM 
22405003;7098755;1251;1367;116;25/01/2021;202101;60;DOM 
22603073;7098072;1486;1602;116;25/01/2021;202101;60;DOM 
23821105;150303-0379;6062;6178;116;25/01/2021;202101;60;PROD
124139070;82450299;814;930;116;25/01/2021;202101;60;DOM 
12115165;3464;3317;3433;116;25/01/2021;202101;60;PROD
22102157;170809-0247;5959;6075;116;25/01/2021;202101;60;DOM 
22130002;82369835;858;974;116;25/01/2021;202101;60;DOM 
22201161;150303-0092;1290;1406;116;25/01/2021;202101;60;DOM 
23850058;82450258;998;1114;116;25/01/2021;202101;60;DOM 
41106005;1604215752;3686;3803;117;25/01/2021;202101;60;PROD
12115236;82369823;537;654;117;25/01/2021;202101;60;DOM 
12808014;1604215164;1377;1495;118;25/01/2021;202101;60;DOM 
22106002;82450028;1913;2031;118;25/01/2021;202101;60;DOM 
22402045;82368913;1750;1868;118;25/01/2021;202101;60;DOM 
41201044;37219569888-3;424;542;118;25/01/2021;202101;60;DOM 
12115293;150303-0208;4710;4828;118;25/01/2021;202101;60;DOM 
12604030;7099286;1182;1301;119;25/01/2021;202101;60;DOM 
22102065;141826452;291;410;119;25/01/2021;202101;60;DOM 
22405019;82449829;1565;1684;119;25/01/2021;202101;60;DOM 
22602014;37219577378-5;119;238;119;25/01/2021;202101;60;PROD
22637017;82369263;866;985;119;25/01/2021;202101;60;DOM 
23401105;82448901;281;401;120;25/01/2021;202101;60;DOM 
12115025;82448802;990;1110;120;25/01/2021;202101;60;DOM 
12232016;82368934;340;460;120;25/01/2021;202101;60;DOM 
12604033;170809-0249;2031;2151;120;25/01/2021;202101;60;DOM 
12604048;82368061;1199;1319;120;25/01/2021;202101;60;DOM 
22523004;82368405;1416;1536;120;25/01/2021;202101;60;DOM 
23203077;82367776;852;973;121;25/01/2021;202101;60;DOM 
41201156;150303-0393;9539;9660;121;25/01/2021;202101;60;DOM 
41201160;82368174;3544;3665;121;25/01/2021;202101;60;DOM 
12115340;131304;2341;2463;122;25/01/2021;202101;60;PROD
12202093;82449917;645;767;122;25/01/2021;202101;60;DOM 
12604005;37219570126;178;300;122;25/01/2021;202101;60;DOM 
12604051;82369744;1324;1446;122;25/01/2021;202101;60;DOM 
22107022;1503030291;3367;3489;122;25/01/2021;202101;60;DOM 
22201029;170809-0271;4972;5094;122;25/01/2021;202101;60;DOM 
22201047;82368393;1679;1802;123;25/01/2021;202101;60;DOM 
22637033;170306-0014;2152;2275;123;25/01/2021;202101;60;DOM 
23816158;170306-0033;1867;1990;123;25/01/2021;202101;60;DOM 
23828021;823687739;2073;2196;123;25/01/2021;202101;60;DOM 
12115015;150303-0003;6541;6664;123;25/01/2021;202101;60;DOM 
12450082;37219576854-4;0;123;123;25/01/2021;202101;60;DOM 
22301003;82449864;1153;1277;124;25/01/2021;202101;60;DOM 
22601066;4256;3694;3818;124;25/01/2021;202101;60;PROD
22602038;82366908;906;1030;124;25/01/2021;202101;60;DOM 
23821001;150303-0222;1592;1716;124;25/01/2021;202101;60;DOM 
23854025;37219561992-1;335;459;124;25/01/2021;202101;60;DOM 
41201066;37219570373-3;227;351;124;25/01/2021;202101;60;DOM 
41210052;170809-0311;1790;1914;124;25/01/2021;202101;60;DOM 
12202071;41235968;683;807;124;25/01/2021;202101;60;PROD
22102035;141826350;2469;2593;124;25/01/2021;202101;60;DOM 
12450008;1086381;2900;3025;125;25/01/2021;202101;60;DOM 
12450169;37219571090;0;125;125;25/01/2021;202101;60;DOM 
22405027;82448612;463;588;125;25/01/2021;202101;60;DOM 
22632072;4251;1722;1847;125;25/01/2021;202101;60;PROD
41201064;170809-0136;2731;2856;125;25/01/2021;202101;60;DOM 
12115032;41235817;8049;8174;125;25/01/2021;202101;60;PROD
12115295;7098746;706;832;126;25/01/2021;202101;60;DOM 
12450170;82450727;1003;1129;126;25/01/2021;202101;60;DOM 
22405161;82448729;1253;1379;126;25/01/2021;202101;60;DOM 
22416036;37219578939;340;466;126;25/01/2021;202101;60;DOM 
22401058;37219574300-7;10;137;127;25/01/2021;202101;60;DOM 
22640011;170809-0166;6273;6400;127;25/01/2021;202101;60;DOM 
23107037;82449469;680;807;127;25/01/2021;202101;60;DOM 
23816116;3686;3900;4027;127;25/01/2021;202101;60;PROD
23858028;82369359;1231;1358;127;25/01/2021;202101;60;DOM 
124134015;141826303;1411;1538;127;25/01/2021;202101;60;DOM 
23850062;82368428;2101;2228;127;25/01/2021;202101;60;DOM 
41201050;1604213584;1400;1527;127;25/01/2021;202101;60;DOM 
124134006;82369605;1772;1900;128;25/01/2021;202101;60;DOM 
12202072;170809-0360;2933;3061;128;25/01/2021;202101;60;DOM 
12202124;82369014;1636;1764;128;25/01/2021;202101;60;DOM 
12604012;82368580;1402;1530;128;25/01/2021;202101;60;DOM 
12815004;170809-0174;2162;2290;128;25/01/2021;202101;60;DOM 
22601057;82449995;590;718;128;25/01/2021;202101;60;DOM 
23833002;141826326;2736;2864;128;25/01/2021;202101;60;DOM 
12815056;82450401;658;787;129;25/01/2021;202101;60;DOM 
